Word,Time Period 0,Time Period 1,Time Period 2
nois,0,0,8.562873060620212e-05
terminat,9.009053044569374e-05,0,0
gestur,0,0,8.562873060620212e-05
suppos,0.0019819916698052623,0.0009500292831952913,0.0017125746121240426
intrigu,9.009053044569374e-05,0.00013571846902789877,0.00042814365303101064
hope,0.0015315390175767935,0.0009500292831952913,0.001370059689699234
meant,0.000360362121782775,0.0004071554070836963,0.00042814365303101064
insight,0.0001801810608913875,0,0.000685029844849617
familiar,0.0012612674262397123,0.0013571846902789878,0.0003425149224248085
autom,0.0009909958349026311,0.003935835601809064,0.002740119379398468
disappointingli,9.009053044569374e-05,0,0
webcast,0,0,8.562873060620212e-05
lucki,0,0.0004071554070836963,0.00042814365303101064
summon,9.009053044569374e-05,0,0
ohio,0,0,0.00025688619181860636
rein,0,0.00013571846902789877,8.562873060620212e-05
noodl,9.009053044569374e-05,0,0
pronoun,0,0,8.562873060620212e-05
packer,0,0,8.562873060620212e-05
frame,0.002432444322033731,0.0009500292831952913,0.0008562873060620213
packet,0.0001801810608913875,0.0014929031593068865,8.562873060620212e-05
temporarili,0.0001801810608913875,0,8.562873060620212e-05
particl,0.0001801810608913875,0,0
wire,0.000360362121782775,0.00013571846902789877,8.562873060620212e-05
possi,9.009053044569374e-05,0,0
nuclear,9.009053044569374e-05,0.00013571846902789877,0
thermonuclear,9.009053044569374e-05,0,0
tangular,9.009053044569374e-05,0,0
quickest,0.0001801810608913875,0,0
destini,0,0,8.562873060620212e-05
youll,0.00072072424356555,0.00027143693805579754,0.0017982033427302445
email,0,0.00013571846902789877,0.001455688420305436
faceless,0,0,8.562873060620212e-05
darpa,0,0.0005428738761115951,0.00017125746121240425
dislik,9.009053044569374e-05,0,0
physicist,9.009053044569374e-05,0,0
disput,0,0.00013571846902789877,0
drum,0.0006306337131198562,0,0
drug,0.0001801810608913875,0,8.562873060620212e-05
ramo,9.009053044569374e-05,0,0
typifi,0,0,8.562873060620212e-05
ch,0.0001801810608913875,0,0
cn,0.000360362121782775,0,0
cl,0.0004504526522284687,0,0
cf,9.009053044569374e-05,0,0
ce,9.009053044569374e-05,0,0
cd,0,0,0.00017125746121240425
carbon,0,0,8.562873060620212e-05
cs,0,0.00013571846902789877,0
cr,0.0001801810608913875,0.0004071554070836963,0
cp,0.0001801810608913875,0.0005428738761115951,0
cw,9.009053044569374e-05,0,0
cv,9.009053044569374e-05,0,0
obstacl,9.009053044569374e-05,0,0
trajectori,9.009053044569374e-05,0.00013571846902789877,8.562873060620212e-05
immedi,9.009053044569374e-05,0,0
deliber,0,0.00013571846902789877,0
planner,0.00027027159133708123,0.00027143693805579754,0
shiftless,0,0,8.562873060620212e-05
banish,0,0,8.562873060620212e-05
laser,0,0,0.00017125746121240425
rochest,0,0,8.562873060620212e-05
purchas,9.009053044569374e-05,0.00013571846902789877,0
ripe,0,0,8.562873060620212e-05
vg,0,0.0005428738761115951,0
vi,9.009053044569374e-05,0,0
vj,0,0,8.562873060620212e-05
site,0.0001801810608913875,0.001764340097362684,0.0003425149224248085
archiv,9.009053044569374e-05,0.0013571846902789878,0.00025688619181860636
surprisingli,0.00027027159133708123,0.00027143693805579754,0.00017125746121240425
mutat,9.009053044569374e-05,0.00013571846902789877,0.0003425149224248085
contributori,0,0,8.562873060620212e-05
intra,0,0.00013571846902789877,0
competit,9.009053044569374e-05,0.00027143693805579754,0.0005994011142434148
ball,9.009053044569374e-05,0.00027143693805579754,0.00017125746121240425
expans,9.009053044569374e-05,0.0005428738761115951,0.00017125746121240425
coffe,0.0001801810608913875,0.00013571846902789877,0.00017125746121240425
strateg,0,0.0006785923451394939,0.001370059689699234
experien,9.009053044569374e-05,0,0
dust,0,0,8.562873060620212e-05
mosaic,0,0,0.00025688619181860636
audit,0,0.00027143693805579754,0
philippin,0,0,0.0005994011142434148
straightedg,9.009053044569374e-05,0,0
feebl,9.009053044569374e-05,0,8.562873060620212e-05
exampl,0.005405431826741624,0.006243049575283343,0.004623951452734915
command,0.0043243454613933,0.015064750062096764,0.002140718265155053
oft,9.009053044569374e-05,0,0
audio,0.00027027159133708123,0,0.0005137723836372127
facilit,0.001081086365348325,0.0050215833540322545,0.001370059689699234
paus,0.0001801810608913875,0,0
compel,0,0,0.00025688619181860636
momenta,9.009053044569374e-05,0,0
web,0,0,0.0024832331875798614
bibliographi,0.0001801810608913875,0.00013571846902789877,0
crack,0,0,0.00017125746121240425
atrophi,0,0.00013571846902789877,0
piec,0.0008108147740112436,0.0010857477522231902,0.001455688420305436
haul,0,0,8.562873060620212e-05
desk,0.00027027159133708123,0,0.0003425149224248085
height,0,0.00027143693805579754,0.00025688619181860636
recurs,0.0001801810608913875,0,0.0003425149224248085
recurr,9.009053044569374e-05,0,0
republish,0,0,0.00025688619181860636
resid,9.009053044569374e-05,0.00013571846902789877,0.00025688619181860636
criss,9.009053044569374e-05,0,8.562873060620212e-05
corpor,9.009053044569374e-05,0.0004071554070836963,0.0005994011142434148
stagger,9.009053044569374e-05,0,0.00025688619181860636
almaden,0,0,8.562873060620212e-05
polit,0,0.00027143693805579754,0.0007706585754558191
crisi,0,0,0.00017125746121240425
captur,0,0.00027143693805579754,0.0005137723836372127
lthe,9.009053044569374e-05,0,0
clientel,0,0.00013571846902789877,0
macromedia,0,0,8.562873060620212e-05
flush,9.009053044569374e-05,0,0
guarante,0,0.00027143693805579754,0.0005137723836372127
transport,0.0001801810608913875,0.0010857477522231902,0.00017125746121240425
feder,0,0.00013571846902789877,8.562873060620212e-05
avoid,0.0005405431826741625,0.00013571846902789877,0.0007706585754558191
blurri,0,0,8.562873060620212e-05
heresthi,9.009053044569374e-05,0,0
truth,0.0001801810608913875,0,0
accustom,9.009053044569374e-05,0.00013571846902789877,8.562873060620212e-05
adversari,0,0.00013571846902789877,0
drugstor,0,0,0.00017125746121240425
skelet,9.009053044569374e-05,0,0
stage,0.001711720078468181,0.0019000585663905827,0.0012844309590930318
interven,0,0.0005428738761115951,8.562873060620212e-05
ingest,0,0.00013571846902789877,0.00042814365303101064
saleabl,0,0,8.562873060620212e-05
theyv,0.000360362121782775,0.0004071554070836963,0.0011988022284868296
assess,0.0006306337131198562,0.00013571846902789877,0.0005994011142434148
concelv,9.009053044569374e-05,0,0
mere,9.009053044569374e-05,0,8.562873060620212e-05
merg,9.009053044569374e-05,0.00027143693805579754,0.0003425149224248085
sander,9.009053044569374e-05,0,0
function,0.005495522357187318,0.00665020498236704,0.004709580183341116
funnel,0,0.00013571846902789877,0
grate,9.009053044569374e-05,0,0
count,0.00027027159133708123,0.0008143108141673926,0.0005137723836372127
packard,0,0,0.0007706585754558191
smooth,0.0001801810608913875,0.00027143693805579754,8.562873060620212e-05
evidenc,9.009053044569374e-05,0.00013571846902789877,0
problem,0.013333398505962674,0.004207272539864862,0.010960477517593872
int,9.009053044569374e-05,0,8.562873060620212e-05
novemb,0,0.00013571846902789877,0
replica,0,0.00013571846902789877,0
rightli,9.009053044569374e-05,0,0.00017125746121240425
ink,0.00027027159133708123,0,0
ing,0.0006306337131198562,0,0
lookup,0.000360362121782775,0,0
varieti,0.0008108147740112436,0.0010857477522231902,0.00025688619181860636
deadli,0,0,8.562873060620212e-05
behold,9.009053044569374e-05,0,8.562873060620212e-05
scholarli,9.009053044569374e-05,0,0
repeat,0.0001801810608913875,0,8.562873060620212e-05
monday,0,0,0.00025688619181860636
perpendicularli,9.009053044569374e-05,0,0
degrad,0.0001801810608913875,0,0
eof,0.0001801810608913875,0,0
rule,0.0014414484871311,0.0004071554070836963,0.00025688619181860636
eop,0.00027027159133708123,0,0
profici,0.000360362121782775,0.0004071554070836963,8.562873060620212e-05
assimil,0.0001801810608913875,0,8.562873060620212e-05
oldest,0,0.00013571846902789877,0
deviat,0.0001801810608913875,0,0
slowest,9.009053044569374e-05,0,0
worth,0.0005405431826741625,0.0008143108141673926,0.0008562873060620213
annunci,9.009053044569374e-05,0.00013571846902789877,0
distort,0.0001801810608913875,0,0
closeup,0,0.0004071554070836963,0
cml,0.0004504526522284687,0,0
daydream,0,0,8.562873060620212e-05
bugspec,9.009053044569374e-05,0,0
roadblock,0.0001801810608913875,0,0
math,0.0001801810608913875,0.00013571846902789877,8.562873060620212e-05
apertur,0,0,8.562873060620212e-05
speck,0.0001801810608913875,0,8.562873060620212e-05
speci,0,0.00013571846902789877,0
longrang,9.009053044569374e-05,0,0
consequ,0.0011711768957940187,0.0005428738761115951,0.00017125746121240425
hors,0,0,0.00025688619181860636
supervis,0.0006306337131198562,0.00013571846902789877,0
kantor,0,0,8.562873060620212e-05
topolog,9.009053044569374e-05,0.0005428738761115951,0
told,0.0008108147740112436,0.0004071554070836963,0.001370059689699234
pursuit,0.0022522632611423434,0.002850087849585874,0.0023976044569736592
interna,9.009053044569374e-05,0,0
pleasur,0,0.00013571846902789877,8.562873060620212e-05
daughter,9.009053044569374e-05,0,0.00042814365303101064
akw,0,0.00013571846902789877,0
studi,0.008018057209666743,0.006514486513339141,0.004880837644553521
shareabl,0,0,8.562873060620212e-05
cohn,0,0,8.562873060620212e-05
newspap,9.009053044569374e-05,0,0
nauur,0,0,8.562873060620212e-05
releas,0,0.00013571846902789877,0.00025688619181860636
attitud,0,0.0014929031593068865,0
total,0.0029729875047078934,0.0016286216283347853,0.0030826343018232763
highli,0.0005405431826741625,0.0016286216283347853,0.0010275447672744254
bookkeep,0.0004504526522284687,0,0
plot,0.0001801810608913875,0,0.00025688619181860636
plow,0,0,8.562873060620212e-05
lnformat,0.000360362121782775,0,0
insult,9.009053044569374e-05,0,0
memoranda,9.009053044569374e-05,0.00013571846902789877,0
combinationsther,9.009053044569374e-05,0,0
kerosen,0,0,8.562873060620212e-05
award,0,0,0.001370059689699234
indent,0.000360362121782775,0.00013571846902789877,0
unstationari,0,0,8.562873060620212e-05
tnt,9.009053044569374e-05,0,0
word,0.007297332966101193,0.006107331106255445,0.0023119757263674575
restor,0.00027027159133708123,0,0.00017125746121240425
elegantli,0,0,8.562873060620212e-05
work,0.02936951292529616,0.044515657841150795,0.0405880183073398
worm,0,0,8.562873060620212e-05
ere,0,0.00013571846902789877,0
wors,9.009053044569374e-05,0,0.00017125746121240425
era,9.009053044569374e-05,0.00013571846902789877,0.00025688619181860636
worx,9.009053044569374e-05,0,0
tnl,0,0.00027143693805579754,0
novic,0,0.00027143693805579754,0
indic,0.002702715913370812,0.0019000585663905827,0.0005994011142434148
woman,0,0,8.562873060620212e-05
gigant,0,0,0.00025688619181860636
ordinari,0.0006306337131198562,0.00027143693805579754,8.562873060620212e-05
sever,0,0,8.562873060620212e-05
rewind,0.0001801810608913875,0,0
didwrit,9.009053044569374e-05,0,0
disappoint,0,0.00013571846902789877,0.00025688619181860636
lam,0.003153168565599281,0,0
fever,0,0,8.562873060620212e-05
recogn,0.0012612674262397123,0.0016286216283347853,0.0012844309590930318
ladder,0,0,0.00017125746121240425
earlier,0.0008108147740112436,0.0013571846902789878,0.000685029844849617
lab,0.00027027159133708123,0.0008143108141673926,0.001455688420305436
lay,0.0001801810608913875,0.00027143693805579754,0.00025688619181860636
dddxxxbb,0,0.00013571846902789877,0
law,0.0001801810608913875,0,0.0008562873060620213
lap,9.009053044569374e-05,0,0
sigweb,0,0,8.562873060620212e-05
averag,0.001081086365348325,0.0004071554070836963,0
domin,0.0001801810608913875,0.0004071554070836963,8.562873060620212e-05
credenti,0,0.00013571846902789877,0
recompil,9.009053044569374e-05,0,0
green,0,0,8.562873060620212e-05
order,0.0057657939485244,0.003528680194725368,0.0030826343018232763
pdoc,9.009053044569374e-05,0,0
incis,0,0,8.562873060620212e-05
offici,0,0.00027143693805579754,0
typewrit,0.002702715913370812,0.0012214662212510891,8.562873060620212e-05
pascal,0,0.00013571846902789877,0
natter,9.009053044569374e-05,0,0
japan,0,0,0.0007706585754558191
flexibl,0.0045946170527303805,0.009907448239036611,0.003168263032429478
offic,0.0009909958349026311,0.012486099150566686,0.002740119379398468
bespeak,0,0,8.562873060620212e-05
them,0,0,8.562873060620212e-05
typescript,9.009053044569374e-05,0,0
fragment,0.0001801810608913875,0,0
safe,0.00027027159133708123,0.00013571846902789877,0
break,0.0008108147740112436,0.0010857477522231902,0.0007706585754558191
band,9.009053044569374e-05,0.0004071554070836963,0.00017125746121240425
overprint,9.009053044569374e-05,0,0
bank,0,0.00013571846902789877,0.0003425149224248085
bread,9.009053044569374e-05,0,0
tendenc,9.009053044569374e-05,0,8.562873060620212e-05
summarili,0,0,8.562873060620212e-05
solveabl,9.009053044569374e-05,0,0
monolith,0,0.0004071554070836963,0
andtheyr,9.009053044569374e-05,0,0
train,0.0023423537915880374,0.003392961725697469,0.0036820354160666913
llke,9.009053044569374e-05,0,0
flock,9.009053044569374e-05,0,0
network,0.0028828969742622,0.015879060876264155,0.004709580183341116
unaid,0.00027027159133708123,0,0
forti,9.009053044569374e-05,0.00013571846902789877,0.0003425149224248085
barrier,0.0001801810608913875,0,8.562873060620212e-05
standard,0.0019819916698052623,0.0021714955044463803,0.0023976044569736592
nth,9.009053044569374e-05,0,0
lousi,0,0,8.562873060620212e-05
sybsystem,0,0.00013571846902789877,0
maniac,9.009053044569374e-05,0,0
angl,0.0001801810608913875,0.00013571846902789877,0.00025688619181860636
renew,9.009053044569374e-05,0,8.562873060620212e-05
subtl,9.009053044569374e-05,0.00013571846902789877,0.00017125746121240425
flick,0.00027027159133708123,0.00013571846902789877,0
render,0.0001801810608913875,0,0
baldridg,0,0,0.00017125746121240425
independ,0.0019819916698052623,0.0016286216283347853,0.0003425149224248085
thick,0,0,8.562873060620212e-05
sketchili,0,0.00013571846902789877,0
intelect,0,0,8.562873060620212e-05
totter,0,0,8.562873060620212e-05
emblem,0,0,8.562873060620212e-05
cereal,0.00027027159133708123,0,0
happili,0,0,0.00017125746121240425
target,0.005585612887633012,0.0014929031593068865,0.0008562873060620213
provid,0.009009053044569374,0.019679178009045322,0.0047952089139473185
xanadu,0,0,0.00017125746121240425
rate,0.002792806443816506,0.0013571846902789878,0.0018838320733364465
iron,0,0.00013571846902789877,0
minut,0.002702715913370812,0.003392961725697469,0.0036820354160666913
minus,0,0,8.562873060620212e-05
provis,0.0009009053044569374,0.005700175699171748,0.0005137723836372127
manner,0.0018919011393595685,0.0016286216283347853,0.00017125746121240425
subsid,0,0.00027143693805579754,0
ponder,9.009053044569374e-05,0,8.562873060620212e-05
strength,0.0004504526522284687,0,0.00025688619181860636
recreat,0,0.00013571846902789877,0
terrif,0.0005405431826741625,0,0.0010275447672744254
laden,9.009053044569374e-05,0.00013571846902789877,0
superimpos,0.0001801810608913875,0.00013571846902789877,0
transmit,0.00072072424356555,0.0008143108141673926,0.0003425149224248085
anatomi,9.009053044569374e-05,0,0
phase,0.0009009053044569374,0.0010857477522231902,8.562873060620212e-05
excus,0,0.00013571846902789877,8.562873060620212e-05
swamp,0,0,0.0005137723836372127
bracket,0,0.00027143693805579754,8.562873060620212e-05
deslgn,9.009053044569374e-05,0,0
notion,0.0004504526522284687,0.00027143693805579754,0.00042814365303101064
metacompil,0,0.00013571846902789877,0
rowena,9.009053044569374e-05,0.00027143693805579754,0
subtli,0,0.00013571846902789877,0
identifi,0.0008108147740112436,0.0014929031593068865,0.0008562873060620213
manlpul,9.009053044569374e-05,0,0
involv,0.006936970844318418,0.005428738761115951,0.0036820354160666913
latent,0.00027027159133708123,0,0.0005137723836372127
layman,9.009053044569374e-05,0,0
nowaday,0.0001801810608913875,0.00013571846902789877,0.00017125746121240425
predecessor,0.0001801810608913875,0.00013571846902789877,0
dl,9.009053044569374e-05,0,0
di,0.0001801810608913875,0.00013571846902789877,8.562873060620212e-05
de,9.009053044569374e-05,0,0
dc,0.0001801810608913875,0,0.0003425149224248085
watson,0,0.00027143693805579754,0
intellectualact,9.009053044569374e-05,0,0
dw,0.00027027159133708123,0,0
dr,0,0.0005428738761115951,0.0007706585754558191
emb,9.009053044569374e-05,0.00027143693805579754,0
secretari,9.009053044569374e-05,0.0005428738761115951,0.0003425149224248085
cleanli,0,0,8.562873060620212e-05
gaug,0,0.00013571846902789877,8.562873060620212e-05
septemb,0,0,0.00017125746121240425
steal,0,0,0.00025688619181860636
steam,0,0,0.00025688619181860636
optimum,0.0001801810608913875,0.00013571846902789877,0.00017125746121240425
awar,0.000360362121782775,0.0005428738761115951,0.0012844309590930318
gentleman,0,0.00013571846902789877,0
unparallel,0,0,8.562873060620212e-05
awak,0,0,0.00017125746121240425
drawn,0.0001801810608913875,0.00013571846902789877,8.562873060620212e-05
accord,9.009053044569374e-05,0,8.562873060620212e-05
wc,9.009053044569374e-05,0,0
wa,0,0,8.562873060620212e-05
unfold,0.00027027159133708123,0,0.0003425149224248085
wp,0,0.00013571846902789877,0
cow,0,0,8.562873060620212e-05
brat,0,0,8.562873060620212e-05
ill,0.003423440156936362,0.003664398663753267,0.004538322722128713
brag,0,0,8.562873060620212e-05
extraordinarili,0,0.00027143693805579754,8.562873060620212e-05
cog,9.009053044569374e-05,0,0
bran,0,0,8.562873060620212e-05
coo,9.009053044569374e-05,0,0
con,0.0004504526522284687,0.00013571846902789877,0
widen,0,0.00013571846902789877,0
wider,0.00027027159133708123,0.0004071554070836963,8.562873060620212e-05
guid,0.0022522632611423434,0.0012214662212510891,0.0005994011142434148
speak,0.0009009053044569374,0.0006785923451394939,0.0007706585754558191
rudimentari,9.009053044569374e-05,0,0
fortran,9.009053044569374e-05,0.00027143693805579754,0
convolut,9.009053044569374e-05,0,0
revenu,0,0.00013571846902789877,8.562873060620212e-05
subscrib,9.009053044569374e-05,0.0008143108141673926,0
twelvesix,9.009053044569374e-05,0,0
overtax,9.009053044569374e-05,0,0
millionth,9.009053044569374e-05,0,0
unclutt,9.009053044569374e-05,0,0
physician,9.009053044569374e-05,0,0.00017125746121240425
inhibit,0,0.00013571846902789877,8.562873060620212e-05
ident,0.000360362121782775,0.0012214662212510891,8.562873060620212e-05
properti,0.00027027159133708123,0.00027143693805579754,0.00025688619181860636
air,0.0004504526522284687,0.0025786509115300767,0.0009419160366682233
aim,0.0014414484871311,0.0020357770354184814,0.0005137723836372127
ain,9.009053044569374e-05,0,0
publicli,0,0,8.562873060620212e-05
aid,0.0039639833396105245,0.00447870947792066,0.0005137723836372127
vagu,0,0.00013571846902789877,8.562873060620212e-05
reselect,9.009053044569374e-05,0,0
photocomposit,0,0.0004071554070836963,0
brake,0,0,8.562873060620212e-05
vanderpul,0,0,8.562873060620212e-05
stint,9.009053044569374e-05,0,0
platen,9.009053044569374e-05,0,0
incorrectli,0.0001801810608913875,0,0
perform,0.0033333496264906686,0.005564457230143849,0.0016269458815178401
jerri,0,0,8.562873060620212e-05
wheel,0.00072072424356555,0.0014929031593068865,0.0017125746121240426
nii,0,0,8.562873060620212e-05
evid,0.0005405431826741625,0.0004071554070836963,0.0003425149224248085
nic,0,0.0012214662212510891,0.0026544906487922654
hang,9.009053044569374e-05,0.00013571846902789877,0.00025688619181860636
rain,0,0,0.00017125746121240425
hand,0.007747785618329662,0.008685982017785521,0.004281436530310106
fuse,9.009053044569374e-05,0,0
undesir,9.009053044569374e-05,0,0
scenario,0,0.0004071554070836963,0.00042814365303101064
hypothes,0.0001801810608913875,0.0004071554070836963,8.562873060620212e-05
hypothet,0.0001801810608913875,0,0
contact,0,0.0004071554070836963,0.00025688619181860636
misfunct,9.009053044569374e-05,0,0
tha,9.009053044569374e-05,0.00013571846902789877,0
photo,9.009053044569374e-05,0.0005428738761115951,8.562873060620212e-05
farther,9.009053044569374e-05,0.00013571846902789877,0.00025688619181860636
shout,0,0,0.00017125746121240425
spread,9.009053044569374e-05,0.0004071554070836963,8.562873060620212e-05
board,0.0001801810608913875,0.00013571846902789877,0.00025688619181860636
joss,9.009053044569374e-05,0,0
plasma,0,0,0.00042814365303101064
intercom,0.00027027159133708123,0.00013571846902789877,8.562873060620212e-05
retread,0,0.00013571846902789877,0
arab,9.009053044569374e-05,0,0
vdr,0.0001801810608913875,0,0
bph,0,0.0004071554070836963,0
graviti,9.009053044569374e-05,0,8.562873060620212e-05
night,0,0,8.562873060620212e-05
toughest,0,0.00013571846902789877,0
flatter,9.009053044569374e-05,0,0
jefferi,0,0,8.562873060620212e-05
percentag,0,0.00027143693805579754,0.00017125746121240425
born,0.000360362121782775,0,0.0003425149224248085
flatten,0,0,8.562873060620212e-05
bore,0.0001801810608913875,0,0.00025688619181860636
overcom,9.009053044569374e-05,0,8.562873060620212e-05
someway,0,0,0.00017125746121240425
pose,0.0001801810608913875,0,0
confer,0.0004504526522284687,0.0048858648850043564,0.0025688619181860636
ple,9.009053044569374e-05,0,0
infcrmat,9.009053044569374e-05,0,0
repositori,9.009053044569374e-05,0,0.0012844309590930318
peer,0,0.00013571846902789877,0.0017982033427302445
post,0,0,0.00017125746121240425
pli,0,0,8.562873060620212e-05
relatlv,0.0001801810608913875,0,0
chronolog,9.009053044569374e-05,0,0
literatur,0.0004504526522284687,0.0004071554070836963,0
corav,0,0,0.00017125746121240425
speedier,9.009053044569374e-05,0,0
horizon,0,0,8.562873060620212e-05
dilemma,0,0,0.00017125746121240425
curiou,9.009053044569374e-05,0,0.0003425149224248085
profession,0.0009909958349026311,0.004207272539864862,0.002226346995761255
bound,0.00027027159133708123,0.0004071554070836963,0.0003425149224248085
verbiag,9.009053044569374e-05,0,0
lewi,9.009053044569374e-05,0,0
considerationj,9.009053044569374e-05,0,0
opportun,0.00027027159133708123,0.0014929031593068865,0.00282574811000467
wag,0,0.00013571846902789877,0
medal,0,0,0.00017125746121240425
fight,9.009053044569374e-05,0.00013571846902789877,0.0008562873060620213
way,0.004684707583176075,0.005293020292088052,0.00565149622000934
war,0.00027027159133708123,0.00013571846902789877,0.0009419160366682233
lowest,0.0001801810608913875,0.00013571846902789877,8.562873060620212e-05
atherton,0,0,8.562873060620212e-05
trlal,9.009053044569374e-05,0,0
catalyst,0,0,8.562873060620212e-05
true,0.0009909958349026311,0.0010857477522231902,0.0010275447672744254
reset,0.0001801810608913875,0,0
absent,0,0,8.562873060620212e-05
emin,0,0,0.00017125746121240425
maximum,0.00072072424356555,0.00013571846902789877,0.00025688619181860636
anem,0,0.00013571846902789877,0
absenc,0,0.00013571846902789877,0
retir,0,0,0.00042814365303101064
request,0.0014414484871311,0.0009500292831952913,0.00017125746121240425
abstract,0.001081086365348325,0.0009500292831952913,0.0005994011142434148
reexamin,0,0,0.00017125746121240425
muscular,9.009053044569374e-05,0.00013571846902789877,0
enlist,0,0.00013571846902789877,0.00042814365303101064
mold,0,0,8.562873060620212e-05
mole,0,0,8.562873060620212e-05
vath,0,0,8.562873060620212e-05
encrypt,0,0,0.00017125746121240425
stake,0,0,0.00025688619181860636
dimli,9.009053044569374e-05,0,0
jone,0,0.0012214662212510891,0
test,0.005315341296295931,0.003664398663753267,0.0012844309590930318
realiti,0.0001801810608913875,0,0.00017125746121240425
encultur,0,0.00013571846902789877,8.562873060620212e-05
hypereffici,0,0,8.562873060620212e-05
mightili,0,0.00013571846902789877,0
outdat,0,0,8.562873060620212e-05
microform,9.009053044569374e-05,0.0004071554070836963,0
concept,0.014144213279973917,0.004614427946948559,0.005565867489403137
adamantli,0,0,8.562873060620212e-05
consum,0.0001801810608913875,0.00013571846902789877,0
afosr,0.0001801810608913875,0.0004071554070836963,0.00017125746121240425
horseback,9.009053044569374e-05,0,0
trigram,9.009053044569374e-05,0,0
supplement,0.0004504526522284687,0.0009500292831952913,0
middl,0.001351357956685406,0.00013571846902789877,0.0005137723836372127
transduc,9.009053044569374e-05,0.0006785923451394939,0
graph,0.0006306337131198562,0.00013571846902789877,8.562873060620212e-05
flash,0.0004504526522284687,0.00013571846902789877,0.00025688619181860636
pomeren,0,0,8.562873060620212e-05
terror,0,0,8.562873060620212e-05
idealist,0,0,8.562873060620212e-05
brown,0,0,8.562873060620212e-05
congest,9.009053044569374e-05,0,0
octob,0,0.0004071554070836963,0.00017125746121240425
brows,9.009053044569374e-05,0.00027143693805579754,0.00025688619181860636
seemingli,0,0.00013571846902789877,0
administr,9.009053044569374e-05,0.0005428738761115951,0.00025688619181860636
bring,0.0022522632611423434,0.004207272539864862,0.003339520493641883
metadisciplin,9.009053044569374e-05,0,0
representaton,0,0.00013571846902789877,0
guy,0.0005405431826741625,0.0006785923451394939,0.0069359271791023715
upper,0.0004504526522284687,0.0008143108141673926,8.562873060620212e-05
revolution,0,0,8.562873060620212e-05
plummer,0,0,8.562873060620212e-05
thinker,9.009053044569374e-05,0,0
cost,0.0014414484871311,0.004207272539864862,0.0017125746121240426
helpless,0,0.00013571846902789877,0.00017125746121240425
appear,0.003423440156936362,0.0012214662212510891,0.0009419160366682233
economist,0,0,8.562873060620212e-05
scaffold,0.00027027159133708123,0,0
uniform,0,0.0009500292831952913,0.00017125746121240425
nebraska,0,0,8.562873060620212e-05
appeal,9.009053044569374e-05,0,0.00025688619181860636
defici,0,0.00013571846902789877,0
gener,0.012162221610168654,0.014250439247929372,0.007192813370920978
genet,0,0,0.00017125746121240425
gawk,0,0,8.562873060620212e-05
satisfi,0.0008108147740112436,0.00013571846902789877,0.00017125746121240425
teacher,9.009053044569374e-05,0,0
precursor,0,0.00013571846902789877,0
plotter,9.009053044569374e-05,0.0005428738761115951,0
trial,0.000360362121782775,0.0006785923451394939,0.0008562873060620213
anifsq,0,0.00013571846902789877,0
behav,9.009053044569374e-05,0,0
unreason,9.009053044569374e-05,0.00027143693805579754,0
extra,0.00072072424356555,0.0012214662212510891,8.562873060620212e-05
verticalcompl,9.009053044569374e-05,0,0
marker,0.001711720078468181,0.001764340097362684,0.00017125746121240425
mobil,9.009053044569374e-05,0.00027143693805579754,0.00025688619181860636
market,0.0008108147740112436,0.004071554070836963,0.003853292877279095
prove,0.001351357956685406,0.0006785923451394939,0.0005137723836372127
live,0.00027027159133708123,0.0009500292831952913,0.002140718265155053
regen,0.000360362121782775,0,0
statementth,9.009053044569374e-05,0,0
tape,0.0015315390175767935,0.0010857477522231902,0.0005137723836372127
club,9.009053044569374e-05,0,8.562873060620212e-05
finit,0.00027027159133708123,0,0
unconsci,0.0006306337131198562,0.0008143108141673926,0.0005994011142434148
graphic,0.0008108147740112436,0.009228855893897117,0.000685029844849617
ibm,9.009053044569374e-05,0.00013571846902789877,0.0008562873060620213
car,0.00027027159133708123,0.00027143693805579754,0.0009419160366682233
prepar,0.00072072424356555,0.0004071554070836963,0.0008562873060620213
focu,0.0004504526522284687,0.0012214662212510891,0.0015413171509116382
cat,0,0.00013571846902789877,0
hardest,0,0,8.562873060620212e-05
can,0.00027027159133708123,0,0.000685029844849617
cam,0,0,0.00025688619181860636
tabul,9.009053044569374e-05,0,0
cad,0,0.00013571846902789877,0.0007706585754558191
heart,0.0001801810608913875,0.00013571846902789877,8.562873060620212e-05
gabbi,0,0.00013571846902789877,0
chip,0,0,0.00025688619181860636
topic,0.0004504526522284687,0.0006785923451394939,0.0016269458815178401
heard,0.000360362121782775,0.00027143693805579754,0.000685029844849617
abort,0,0.0004071554070836963,0
occur,0.0011711768957940187,0.00027143693805579754,0.0012844309590930318
multipl,9.009053044569374e-05,0.0016286216283347853,0.0011131734978806274
freezer,9.009053044569374e-05,0,0
economi,9.009053044569374e-05,0.0005428738761115951,0.00042814365303101064
write,0.0045946170527303805,0.003528680194725368,0.0017125746121240426
criterion,9.009053044569374e-05,0,0
unexamin,0,0,8.562873060620212e-05
product,0.0022522632611423434,0.005971612637227546,0.0040245503384915
dive,0,0,0.00042814365303101064
southern,0,0,0.00025688619181860636
drastic,9.009053044569374e-05,0.00013571846902789877,0.0003425149224248085
voca,9.009053044569374e-05,0,0
explicit,0.002792806443816506,0.003392961725697469,0.002140718265155053
crept,0,0,8.562873060620212e-05
offend,0,0,8.562873060620212e-05
kurt,0,0,8.562873060620212e-05
